"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1101,actions:offsite_conversion.fb_pixel_view_content,18.16530427,20000,Lifetime,20000,169179,93397,2023-05-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"12th May"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1268,actions:offsite_conversion.fb_pixel_view_content,15.77287066,20000,Lifetime,20000,164581,96452,2023-05-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"26th May"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2491,actions:offsite_conversion.fb_pixel_view_content,8.02890405,20000,Lifetime,20000,245773,81403,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2348,actions:offsite_conversion.fb_pixel_view_content,8.5178833,20000,Lifetime,19999.99,229929,66759,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1138,actions:post_engagement,17.57469244,20000,Lifetime,20000,82943,65061,2023-05-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,319,actions:post_engagement,47.02194357,15000,Lifetime,15000,34963,27444,2023-05-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"13th May 23"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1031,actions:post_engagement,14.54898157,15000,Lifetime,15000,64139,31973,2023-05-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"20th May 23"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1024,actions:post_engagement,14.6484375,15000,Lifetime,15000,66928,43712,2023-05-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"27th May 23"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2261,actions:post_engagement,6.63423264,15000,Lifetime,15000,52093,39747,2023-05-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2546,actions:offsite_conversion.fb_pixel_view_content,7.85545954,20000,Lifetime,20000,245594,79429,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2861,actions:offsite_conversion.fb_pixel_view_content,6.99056274,20000,Lifetime,20000,220865,65784,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2218,actions:offsite_conversion.fb_pixel_view_content,9.01713255,20000,Lifetime,20000,216358,52444,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2303,actions:offsite_conversion.fb_pixel_view_content,8.68432479,20000,Lifetime,20000,262839,84501,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2235,actions:offsite_conversion.fb_pixel_view_content,8.94854586,20000,Lifetime,20000,239654,81219,2023-05-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,103409,actions:post_engagement,0.22932607,60000,Lifetime,23714.38,219432,133040,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,3055,actions:offsite_conversion.fb_pixel_view_content,10.47463175,32000,Lifetime,32000,315777,195203,2023-05-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2243,actions:post_engagement,11.14578689,25000,Lifetime,25000,104733,57184,2023-05-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,1268,actions:offsite_conversion.fb_pixel_view_content,15.77287066,20000,Lifetime,20000,194518,135155,2023-05-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2276,actions:post_engagement,3.84288225,10000,Lifetime,8746.4,51937,39197,2023-05-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2443,actions:post_engagement,10.23331969,25000,Lifetime,25000,162501,51634,2023-05-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2641,actions:offsite_conversion.fb_pixel_view_content,11.21675502,29623.45,Lifetime,29623.45,259793,158036,2023-05-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2691,actions:post_engagement,9.29022668,25000,Lifetime,25000,99304,56185,2023-05-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,16214,actions:offsite_conversion.fb_pixel_view_content,3.70050574,60000,Lifetime,60000,1119588,327500,2023-06-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2307,actions:post_engagement,8.66926745,20000,Lifetime,20000,128911,79207,2023-06-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2548,actions:post_engagement,7.84929356,20000,Lifetime,20000,114778,81500,2023-06-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"3rd June"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2326,actions:post_engagement,8.59845228,20000,Lifetime,20000,77636,54696,2023-06-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,03rd
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2629,actions:post_engagement,9.50931913,25000,Lifetime,25000,165519,114021,2023-06-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2518,actions:post_engagement,9.92851469,25000,Lifetime,25000,136390,82379,2023-06-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Week 2"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2902,actions:post_engagement,8.61474845,25000,Lifetime,25000,135147,84484,2023-06-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Week 3"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2713,actions:post_engagement,9.21489126,25000,Lifetime,25000,141993,87006,2023-06-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Week 4"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,3370,actions:offsite_conversion.fb_pixel_view_content,7.41839763,25000,Lifetime,25000,289041,174748,2023-06-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"8th June"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,8410,actions:post_engagement,2.97265161,25000,Lifetime,25000,301970,150558,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,4734,actions:offsite_conversion.fb_pixel_view_content,5.28085129,25000,Lifetime,24999.55,474430,122051,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,4363,actions:offsite_conversion.fb_pixel_view_content,5.73000229,25000,Lifetime,25000,378913,118282,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2716,actions:offsite_conversion.fb_pixel_view_content,9.20471281,25000,Lifetime,25000,292387,197552,2023-06-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"15th June"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,4079,actions:post_engagement,13.16253984,53690,Lifetime,53690,376125,218278,2023-06-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,3221,actions:post_engagement,12.41850357,40000,Lifetime,40000,208940,142335,2023-06-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,3779,actions:post_engagement,10.5848108,40000,Lifetime,40000,197565,115898,2023-06-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"24th June 2023"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,7849,actions:post_engagement,4.45916677,35000,Lifetime,35000,261881,121990,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,7774,actions:post_engagement,5.14535632,40000,Lifetime,40000,233406,104319,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,108,actions:offsite_conversion.fb_pixel_purchase,231.48148148,25000,Lifetime,25000,126444,54726,2023-06-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"16th June"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,78,actions:offsite_conversion.fb_pixel_purchase,320.51282051,25000,Lifetime,25000,132814,62591,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"30th June"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2895,actions:post_engagement,10.3626943,30000,Lifetime,30000,130217,77918,2023-06-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2433,actions:post_engagement,3.26609125,15000,Lifetime,7946.4,50076,39549,2023-06-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",inactive,2049,actions:post_engagement,7.33264031,20000,Lifetime,15024.58,58783,39213,2023-06-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,3002,actions:offsite_conversion.fb_pixel_view_content,8.32778148,25000,Lifetime,25000,334135,118390,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,3804,actions:offsite_conversion.fb_pixel_view_content,7.88643533,30000,Lifetime,30000,421707,125053,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,4251,actions:offsite_conversion.fb_pixel_view_content,7.05716302,30000,Lifetime,30000,410634,204516,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,4106,actions:offsite_conversion.fb_pixel_view_content,7.30638091,30000,Lifetime,30000,409229,162399,2023-06-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,2633,actions:offsite_conversion.fb_pixel_view_content,11.39384732,30000,Lifetime,30000,331259,236274,2023-06-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
